,names,scores,logfoldchanges,pvals,pvals_adj
273,PRRC2B,4.165243,1.5770907,3.515916951040852e-05,0.00045640805068279796
274,HIST1H2AH,4.161926,3.2571528,3.6803675713153786e-05,0.0004748853457006339
275,HIST1H1D,4.1614146,2.4647508,3.6234831769933636e-05,0.0004687972311118121
276,DNAJC3-DT,4.158744,2.2236493,3.6660565770558446e-05,0.0004736711736491472
277,ATP9B,4.149763,2.1529028,3.7553508742841024e-05,0.0004835921189143066
278,NOP56,4.137888,1.0423923,3.870708115632113e-05,0.0004967922786656913
279,ABHD5,4.1314974,1.4612712,4.032155816868582e-05,0.0005168271868982282
280,DYNLL2,4.127453,1.883462,4.134699005125399e-05,0.0005289185775649825
281,NFAT5,4.1229286,1.5256222,4.152927717065329e-05,0.0005308990730367443
282,ANKRD17,4.1200294,1.2936702,4.201088093075191e-05,0.0005359922887858109
283,ATP1A1,4.115469,1.2701055,4.271005866201249e-05,0.0005445532479406592
284,KNTC1,4.1132045,1.2307649,4.334949602963863e-05,0.0005516144889775412
285,IGLV7-46,4.091187,3.8406742,4.896960740061177e-05,0.0006210850009490977
286,RND1,4.084793,3.1981735,5.0285762655110353e-05,0.0006356922866975985
287,IGHA1,4.081353,1.1776396,4.922765653197771e-05,0.0006235395629794215
288,AC016831.5,4.0810103,2.1314414,5.0616534511494207e-05,0.0006387359138626167
289,CCDC88B,4.080106,1.6603456,4.998104501418875e-05,0.0006322536774078889
290,IRF1,4.072317,0.62991726,5.049787138526972e-05,0.0006379564418339074
291,SYNE1,4.0628304,1.3660092,5.383214378437556e-05,0.0006747869696551201
292,AFF4,4.0554714,0.9335713,5.4575409003242724e-05,0.0006836604540658966
293,HIST1H2BF,4.0533166,2.742995,5.753533476949878e-05,0.0007179473762166829
294,JUND,4.039647,0.65933055,5.811717733740438e-05,0.0007242726761796835
295,PNN,4.033104,1.0400491,6.02287296750432e-05,0.000746257125569814
296,MLXIP,4.0327673,1.5625204,6.147871200042799e-05,0.0007607695417773832
297,SRBD1,4.0258336,1.8147737,6.320338330637192e-05,0.0007806122657692415
298,NRDC,4.0066147,0.75436157,6.69420473497196e-05,0.0008210170261565547
299,OGA,4.0054984,1.0633398,6.750040000945942e-05,0.0008273400328362975
300,VEGFA,4.002015,3.0532343,7.159953236963463e-05,0.000872602371483397
301,PCF11,3.9988143,1.3491403,6.96545229938541e-05,0.0008515827166022807
302,IKZF3,3.9963722,0.9844447,6.982461851802369e-05,0.0008531226620321618
303,AL360012.1,3.9895911,2.2994268,7.443292476924905e-05,0.0009031475222001349
304,ZZEF1,3.9887486,1.598534,7.288225749252792e-05,0.0008865583103040102
305,CARMIL1,3.9879565,2.5011837,7.506523189363926e-05,0.0009102483483514136
306,IRAK1,3.9870596,1.442764,7.333328654998105e-05,0.0008914837080028828
307,SERTAD1,3.9786787,0.9549732,7.540574655279364e-05,0.0009132316260143786
308,DDX3X,3.9772034,0.72032773,7.530534033741713e-05,0.0009125874127786432
309,PGGHG,3.9764168,3.1560276,7.936955297515603e-05,0.0009594334518178804
310,MLKL,3.9699476,1.3456118,7.979113592626948e-05,0.0009633247135033495
311,CCDC88C,3.966026,0.8961856,7.970212304064136e-05,0.000962851460157848
312,BHLHE40,3.964316,1.5806756,8.106025653180247e-05,0.0009772600648573636
313,GBA2,3.9641657,1.9037367,8.137962835011168e-05,0.0009800541036631206
314,SETD2,3.9427314,1.7008599,8.818185909389814e-05,0.0010593332221416763
315,ICAM1,3.9414227,0.897013,8.782412135953087e-05,0.001055691817013913
316,ZNF460,3.9400952,1.7106316,9.029685102913192e-05,0.0010813803181797341
317,ARID2,3.93734,1.9543586,9.096815037452849e-05,0.0010884579833873198
318,CEP128,3.934999,1.0920234,9.100047085487656e-05,0.0010884579833873198
319,UBR5,3.9348128,1.380894,9.158084067784486e-05,0.0010933700243743443
320,HEXDC,3.9346867,2.0836267,9.247280407144261e-05,0.0011026568969135808
321,CASP10,3.9337077,1.2095041,9.145228442844479e-05,0.001092510015894567
322,KIF13B,3.9329743,1.6226132,9.243013569835265e-05,0.0011026568969135808
323,COX18,3.919505,1.9498284,9.83435998242417e-05,0.001166902050953203
324,ARGLU1,3.9152732,0.8181425,9.752927826446931e-05,0.0011586622123994634
325,AC023157.3,3.9122183,2.3148215,0.00010266153285329397,0.0012118851787498578
326,SP3,3.9114811,1.1056043,9.944101177031791e-05,0.001177754483154703
327,MAP3K8,3.9113057,0.79982555,9.906450263437134e-05,0.001174014574751541
328,MROH1,3.9091227,2.703064,0.00010386276181795451,0.0012233780153438408
