,names,scores,logfoldchanges,pvals,pvals_adj
10188,TNFRSF14,-0.370823,-0.07142594,0.7108662338238405,1.0
10189,THAP8,-0.3708502,-0.2940357,0.7108457098332635,1.0
10190,AC232271.1,-0.3714708,-0.5677288,0.7103929162365238,1.0
10191,CDC16,-0.37164748,-0.15523593,0.710252154919285,1.0
10192,PARVG,-0.37175357,-0.09999199,0.7101732493701534,1.0
10193,AC006504.5,-0.3727093,-0.26943678,0.7094618813628832,1.0
10194,ZNF343,-0.3732579,-0.5267268,0.7090779053553291,1.0
10195,BCL2L13,-0.37327123,-0.14250396,0.709043819391092,1.0
10196,LDLRAD3,-0.37347937,-0.8117034,0.7089141840764318,1.0
10197,NFAM1,-0.37347937,-0.8117034,0.7089141840764318,1.0
10198,PRDM4,-0.37356308,-0.18570383,0.7088287792333978,1.0
10199,ZNF624,-0.374611,-0.5877144,0.708048777421566,1.0
10200,SLC30A7,-0.37534526,-0.14511487,0.7075026906728099,1.0
10201,ZFYVE9,-0.37588027,-0.81741333,0.7071295587759524,1.0
10202,UCK2,-0.37638715,-0.19139567,0.7067291204481525,1.0
10203,LINC02265,-0.37661818,-0.8191141,0.7065813952218406,1.0
10204,LZTS1,-0.37682697,-0.8196364,0.7064263058978283,1.0
10205,RCN1,-0.3769864,-0.21983647,0.7062935057162055,1.0
10206,GAB3,-0.37730744,-0.6458235,0.7060444740467906,1.0
10207,LINC00891,-0.37809074,-0.27773568,0.7054618774650391,1.0
10208,APOE,-0.3782179,-0.19275004,0.7053676647552285,1.0
10209,NAPRT,-0.3782857,-0.13536192,0.7053170313001254,1.0
10210,C10orf143,-0.3784122,-0.47190818,0.705229271345819,1.0
10211,THEM6,-0.3788606,-0.26410857,0.7048938098125944,1.0
10212,NBPF15,-0.37892836,-0.1671823,0.704840897484466,1.0
10213,PRSS16,-0.37962267,-0.82668394,0.7043510225768774,1.0
10214,GPNMB,-0.37980694,-0.38548148,0.7041886162388872,1.0
10215,RCAN1,-0.38027698,-0.42503852,0.7038395444828243,1.0
10216,FAAH,-0.38182697,-0.8323493,0.7027162973018928,1.0
10217,PLPP2,-0.3819449,-0.39658272,0.7026025362655921,1.0
10218,ME3,-0.3825946,-0.34258652,0.7021233123346362,1.0
10219,MAPK7,-0.38262904,-0.28215325,0.7020951801915069,1.0
10220,MSTO1,-0.3827087,-0.31714588,0.7020395780604249,1.0
10221,TUT1,-0.38295728,-0.4694092,0.7018514848072371,1.0
10222,KLHDC1,-0.38310468,-0.41850793,0.7017422343890565,1.0
10223,TESK1,-0.3831169,-0.33390307,0.7017331491664502,1.0
10224,MTCH2,-0.38368127,-0.0982876,0.7013148974963295,1.0
10225,GXYLT1,-0.3838333,-0.15867019,0.7012023801382591,1.0
10226,RPS6KC1,-0.38392934,-0.2567543,0.7011313556255667,1.0
10227,DTX3L,-0.3843934,-0.114620656,0.7007877307527074,1.0
10228,ANKZF1,-0.3846546,-0.18040994,0.7005938089723407,1.0
10229,VPS26C,-0.38547277,-0.13675225,0.6999879058875055,1.0
10230,DPP4,-0.3856631,-0.2954985,0.6998469897752597,1.0
10231,ZNF610,-0.3862413,-0.42877108,0.6994195596165396,1.0
10232,BX284668.5,-0.38636443,-0.4080855,0.6993277576107205,1.0
10233,AL022341.1,-0.38643095,-0.5994917,0.6992804090236382,1.0
10234,NAP1L1,-0.3867156,-0.06719399,0.6990683682203492,1.0
10235,NCK1-DT,-0.3871959,-0.21593717,0.6987129229266296,1.0
10236,FBXO4,-0.38757396,-0.22478873,0.6984326649473929,1.0
10237,TRPM2,-0.3885209,-0.60497934,0.6977337460926015,1.0
10238,ZNF224,-0.3889772,-0.1635807,0.6973947795302731,1.0
10239,ZC2HC1C,-0.38939142,-0.8511833,0.697117011563595,1.0
10240,OXCT1,-0.38960484,-0.12047378,0.6969307557210185,1.0
10241,HVCN1,-0.38971186,-0.44075823,0.696858376407212,1.0
10242,VPS33B-DT,-0.3898734,-0.8523437,0.6967608109732519,1.0
10243,CSTF3,-0.39000884,-0.1769869,0.6966321330240948,1.0
10244,LINC01063,-0.39009324,-0.6723359,0.6965713726221607,1.0
10245,BOLA3-AS1,-0.39099583,-0.6682005,0.6959039520825778,1.0
10246,ITPRIP,-0.3911347,-0.19744402,0.69580009324977,1.0
